CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ALTITUD;LATITUD;LONGITUD;DEPARTAMENTO;MUNICIPIO;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA
24020080;VALLE DE SAN JOSE [24020080];Pluviométrica;Convencional;1300;6.4411111110;-73.14277778;Santander;Valle De San José;Magdalena Cauca;Sogamoso;Río Fonce
24020090;PARAMO [24020090];Pluviométrica;Convencional;1353;6.4166666670;-73.16666667;Santander;Páramo;Magdalena Cauca;Sogamoso;Río Fonce
24020120;COROMORO [24020120];Pluviométrica;Convencional;1520;6.2994444440;-73.04472222;Santander;Coromoro;Magdalena Cauca;Sogamoso;Río Fonce
24020130;CURITI 2 [24020130];Pluviométrica;Convencional;1626;6.598250;-73.05611111;Santander;Curití;Magdalena Cauca;Sogamoso;Río Fonce
24020150;MAMONAL EL HACIENDA [24020150];Pluviométrica;Convencional;1408;6.5766666670;-73.10616667;Santander;San Gil;Magdalena Cauca;Sogamoso;Río Fonce
24020160;CARMEN EL HACIENDA [24020160];Pluviométrica;Convencional;1400;6.35;-73.11666667;Santander;Ocamonte;Magdalena Cauca;Sogamoso;Río Fonce
24020210;CHARALA [24020210];Pluviográfica;Convencional;1350;6.2741666670;-73.15055556;Santander;Charalá;Magdalena Cauca;Sogamoso;Río Fonce
24020220;PAVAS LAS [24020220];Pluviométrica;Convencional;2625;6.1527222220;-72.96458333;Santander;Coromoro;Magdalena Cauca;Sogamoso;Río Fonce
24020230;PUEBLO VIEJO [24020230];Pluviométrica;Convencional;2107;6.2487777780;-72.94672222;Santander;Coromoro;Magdalena Cauca;Sogamoso;Río Fonce
24025020;CUCHARO EL [24025020];Pluviométrica;Convencional;975;6.5322222220;-73.19916667;Santander;Pinchote;Magdalena Cauca;Sogamoso;Río Fonce
24025030;LA SIERRA - AUT [24025030];Climática Principal;Automática con Telemetría;2850;5.967080;-73.162020;Boyacá;Paipa;Magdalena Cauca;Sogamoso;Río Suárez
24025040;ESCUELA AGRICOLA MOGOTES [24025040];Climática Principal;Convencional;1673;6.47;-72.96888889;Santander;Mogotes;Magdalena Cauca;Sogamoso;Río Fonce
24025050;CHARALA [24025050];Climática Ordinaria;Convencional;1350;6.2741666670;-73.15055556;Santander;Charalá;Magdalena Cauca;Sogamoso;Río Fonce
24025090;MOGOTES - AUT [24025090];Agrometeorológica;Automática con Telemetría - Convencional;1673;6.47;-72.96888889;Santander;Mogotes;Magdalena Cauca;Sogamoso;Río Fonce
24027010;SAN GIL [24027010];Limnimétrica;Convencional;1113;6.5466666670;-73.12805556;Santander;San Gil;Magdalena Cauca;Sogamoso;Río Fonce
24027030;NEMIZAQUE [24027030];Limnimétrica;Convencional;1308;6.2294444440;-73.17166667;Santander;Charalá;Magdalena Cauca;Sogamoso;Río Fonce
24027040;PUENTE CABRA [24027040];Limnigráfica;Convencional;1700;6.5291666670;-73.00777778;Santander;Mogotes;Magdalena Cauca;Sogamoso;Río Fonce
24027050;PUENTE LLANO [24027050];Limnimétrica;Convencional;1280;6.2850;-73.12611111;Santander;Charalá;Magdalena Cauca;Sogamoso;Río Fonce
24027060;PUENTE ARCO [24027060];Limnigráfica;Automática sin Telemetría;1223;6.4786111110;-73.07361111;Santander;Valle De San José;Magdalena Cauca;Sogamoso;Río Fonce
24027070;MERIDA - AUT [24027070];Limnigráfica;Automática con Telemetría - Convencional;1201;6.4447222220;-73.15833333;Santander;Páramo;Magdalena Cauca;Sogamoso;Río Fonce
24027080;AVENTINO EL [24027080];Limnimétrica;Convencional;1145;6.50;-73.11666667;Santander;San Gil;Magdalena Cauca;Sogamoso;Río Fonce
24027090;PUENTE CARRETERA [24027090];Limnigráfica;Convencional;1630;6.6166666670;-73.06666667;Santander;Curití;Magdalena Cauca;Sogamoso;Río Fonce
24030120;PESCA [24030120];Pluviográfica;Convencional;2678;5.5230330560;-73.07684778;Boyacá;Pesca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030130;TOCA [24030130];Pluviométrica;Convencional;2740;5.5666666670;-73.18333333;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030150;PAZ DE RIO [24030150];Pluviométrica;Convencional;2790;5.9833333330;-72.75;Boyacá;Paz De Rio;Magdalena Cauca;Sogamoso;Río Chicamocha
24030160;TASCO [24030160];Pluviométrica;Convencional;2486;5.8603572220;-72.78479139;Boyacá;Tasco;Magdalena Cauca;Sogamoso;Río Chicamocha
24030170;SOCOTA [24030170];Pluviométrica;Convencional;2443;6.0333333330;-72.63333333;Boyacá;Socotá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030190;MONGUI [24030190];Pluviométrica;Convencional;2970;5.7245555560;-72.84786111;Boyacá;Monguí;Magdalena Cauca;Sogamoso;Río Chicamocha
24030200;SAN JOAQUIN [24030200];Pluviométrica;Convencional;20;6.4264166670;-72.87383333;Santander;San Joaquín;Magdalena Cauca;Sogamoso;Río Chicamocha
24030210;CERRITO [24030210];Pluviométrica;Convencional;2440;6.8361111110;-72.69722222;Santander;Cerrito;Magdalena Cauca;Sogamoso;Río Chicamocha
24030220;MALAGA 1 [24030220];Pluviométrica;Convencional;2160;6.70;-72.73333333;Santander;Málaga;Magdalena Cauca;Sogamoso;Río Chicamocha
24030230;IZA [24030230];Pluviométrica;Convencional;2470;5.6155;-72.97627778;Boyacá;Iza;Magdalena Cauca;Sogamoso;Río Chicamocha
24030240;SUSACON [24030240];Pluviométrica;Convencional;2550;6.231750;-72.68933333;Boyacá;Susacón;Magdalena Cauca;Sogamoso;Río Chicamocha
24030260;COCUY EL [24030260];Pluviométrica;Convencional;2749;6.4082222220;-72.44544444;Boyacá;El Cocuy;Magdalena Cauca;Sogamoso;Río Chicamocha
24030270;SAN ANDRES [24030270];Pluviométrica;Convencional;1702;6.83;-72.84416667;Santander;San Andrés;Magdalena Cauca;Sogamoso;Río Chicamocha
24030280;BOAVITA [24030280];Pluviométrica;Convencional;20;6.3333333330;-72.60;Boyacá;Boavita;Magdalena Cauca;Sogamoso;Río Chicamocha
24030290;MACARAVITA [24030290];Pluviométrica;Convencional;1856;6.4939444440;-72.58136111;Santander;Macaravita;Magdalena Cauca;Sogamoso;Río Chicamocha
24030300;CEPITA [24030300];Pluviométrica;Convencional;600;6.7530555560;-72.9750;Santander;Cepitá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030310;COMBITA [24030310];Pluviométrica;Convencional;2820;5.6289166670;-73.3240;Boyacá;Cómbita;Magdalena Cauca;Sogamoso;Río Chicamocha
24030320;CARCASI [24030320];Pluviométrica;Convencional;224;6.6275;-72.63;Santander;Carcasí;Magdalena Cauca;Sogamoso;Río Chicamocha
24030330;TOPE EL [24030330];Pluviométrica;Convencional;250;6.9397222220;-72.93166667;Santander;Santa Bárbara;Magdalena Cauca;Sogamoso;Río Chicamocha
24030340;MOLAGAVITA [24030340];Pluviométrica;Convencional;2150;6.6716666670;-72.81138889;Santander;Molagavita;Magdalena Cauca;Sogamoso;Río Chicamocha
24030350;DUITAMA [24030350];Pluviográfica;Convencional;2540;5.8300833330;-73.04461111;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24030360;CHISCAS [24030360];Pluviométrica;Convencional;2480;6.5333333330;-72.50;Boyacá;Chiscas;Magdalena Cauca;Sogamoso;Río Chicamocha
24030370;SUSA [24030370];Pluviográfica;Convencional;380;6.1885;-72.83483333;Santander;Onzaga;Magdalena Cauca;Sogamoso;Río Chicamocha
24030380;SOTAQUIRA [24030380];Pluviométrica;Convencional;2860;5.7496611110;-73.23492306;Boyacá;Sotaquirá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030400;SANTA ROSA D VITERBO [24030400];Pluviométrica;Convencional;2690;5.8687222220;-72.98577778;Boyacá;Santa Rosa De Viterbo;Magdalena Cauca;Sogamoso;Río Chicamocha
24030410;TIBASOSA [24030410];Pluviométrica;Convencional;2500;5.7438333330;-73.00491667;Boyacá;Tibasosa;Magdalena Cauca;Sogamoso;Río Chicamocha
24030420;PILA LA FINCA [24030420];Pluviométrica;Convencional;2873;5.5189166670;-73.31072222;Boyacá;Soracá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030440;PESCA [24030440];Pluviográfica;Convencional;2650;5.5666666670;-73.05;Boyacá;Pesca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030450;ENCANTO EL [24030450];Pluviométrica;Convencional;2645;5.6063333330;-73.32336111;Boyacá;Oicatá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030500;COL DPTAL AGROP [24030500];Pluviométrica;Convencional;2900;5.5588333330;-73.28166667;Boyacá;Chivatá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030510;CEREZO EL [24030510];Pluviométrica;Convencional;2900;5.6993055560;-73.071750;Boyacá;Paipa;Magdalena Cauca;Sogamoso;Río Chicamocha
24030530;SAN ANTONIO [24030530];Pluviométrica;Convencional;2580;5.6987222220;-73.23422222;Boyacá;Tuta;Magdalena Cauca;Sogamoso;Río Chicamocha
24030540;FIRAVITOBA [24030540];Pluviométrica;Convencional;2486;5.6645277780;-72.97827778;Boyacá;Firavitoba;Magdalena Cauca;Sogamoso;Río Chicamocha
24030550;SAN PEDRO [24030550];Pluviométrica;Convencional;2675;5.5666666670;-73.20;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030560;MONGUA [24030560];Pluviométrica;Convencional;2900;5.7583888890;-72.7945;Boyacá;Mongua;Magdalena Cauca;Sogamoso;Río Chicamocha
24030570;APOSENTOS [24030570];Pluviométrica;Convencional;2328;6.0620833330;-72.63533333;Boyacá;Socotá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030580;JERICO [24030580];Pluviométrica;Convencional;2962;6.1414722220;-72.59333333;Boyacá;Jericó;Magdalena Cauca;Sogamoso;Río Chicamocha
24030590;CERINZA [24030590];Pluviométrica;Convencional;2643;5.962250;-72.9385;Boyacá;Cerinza;Magdalena Cauca;Sogamoso;Río Chicamocha
24030610;EMPODUITAMA [24030610];Pluviométrica;Convencional;2590;5.85;-73.05;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24030630;BARAYA [24030630];Pluviométrica;Convencional;2927;6.9602777780;-72.82166667;Santander;Guaca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030640;NIMICIA ESCUELA RURAL [24030640];Pluviométrica;Convencional;3200;5.7823611110;-72.76980556;Boyacá;Gámeza;Magdalena Cauca;Sogamoso;Río Chicamocha
24030650;TUTAZA [24030650];Pluviométrica;Convencional;2833;6.0336111110;-72.85561111;Boyacá;Tutazá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030660;MORTINO EL [24030660];Pluviométrica;Convencional;3409;6.3751111110;-72.4190;Boyacá;El Cocuy;Magdalena Cauca;Sogamoso;Río Chicamocha
24030670;SANTA ROSITA [24030670];Pluviométrica;Convencional;3240;6.1396388890;-72.7710;Boyacá;Sativanorte;Magdalena Cauca;Sogamoso;Río Chicamocha
24030680;EL PARAMO - AUT [24030680];Climática Principal;Automática con Telemetría - Convencional;3238;6.810780;-72.556050;Santander;Carcasí;Magdalena Cauca;Sogamoso;Río Chicamocha
24030690;CURITAL [24030690];Pluviométrica;Convencional;3100;5.9885833330;-72.64405556;Boyacá;Socha;Magdalena Cauca;Sogamoso;Río Chicamocha
24030700;COVARACHIA [24030700];Pluviométrica;Convencional;2400;6.514750;-72.73294444;Boyacá;Covarachía;Magdalena Cauca;Sogamoso;Río Chicamocha
24030730;MINA LA [24030730];Pluviométrica;Convencional;1100;6.55;-72.71666667;Santander;Capitanejo;Magdalena Cauca;Sogamoso;Río Chicamocha
24030740;MOLINOS LOS [24030740];Pluviométrica;Convencional;1397;6.4833333330;-72.65;Santander;Capitanejo;Magdalena Cauca;Sogamoso;Río Chicamocha
24030750;GUACA [24030750];Pluviométrica;Convencional;2400;6.8811111110;-72.85833333;Santander;Guaca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030760;CRUCERO EL VILLITA [24030760];Pluviométrica;Convencional;3225;5.6333333330;-72.91666667;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24030770;GARROCHO EL [24030770];Pluviométrica;Convencional;2836;5.6234722220;-73.12630556;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030780;HOTEL EL [24030780];Pluviométrica;Convencional;2690;5.60;-73.21666667;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030790;NOBSA [24030790];Pluviométrica;Convencional;2500;5.7734166670;-72.940250;Boyacá;Nobsa;Magdalena Cauca;Sogamoso;Río Chicamocha
24030800;CASA AMARILLA [24030800];Pluviométrica;Convencional;3200;5.5338055560;-73.1635;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24030820;AZULEJOS LOS [24030820];Pluviográfica;Convencional;2780;5.6637222220;-73.21011111;Boyacá;Tuta;Magdalena Cauca;Sogamoso;Río Chicamocha
24030830;CHAPETON EL [24030830];Pluviométrica;Convencional;1100;6.45;-72.61666667;Boyacá;San Mateo;Magdalena Cauca;Sogamoso;Río Chicamocha
24030840;ANTENA TV RUSIA LA [24030840];Pluviométrica;Convencional;3650;5.8916388890;-73.08238889;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Suárez
24030850;ASERRIO EL [24030850];Pluviométrica;Convencional;2500;6.2325833330;-72.78119444;Santander;Onzaga;Magdalena Cauca;Sogamoso;Río Chicamocha
24030860;CAPILLA LA [24030860];Pluviométrica;Convencional;2800;6.1007222220;-72.86666667;Boyacá;Tutazá;Magdalena Cauca;Sogamoso;Río Chicamocha
24030870;PINOS LOS [24030870];Pluviográfica;Convencional;2535;5.8166666670;-73.06666667;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24030880;AMARILLA LA [24030880];Pluviográfica;Convencional;2535;5.80;-73.06666667;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24030940;SENA [24030940];Pluviográfica;Convencional;2500;5.7560555560;-72.90788889;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24030950;MALAGA 2 AUT [24030950];Pluviográfica;Automática con Telemetría - Convencional;2237;6.7063888890;-72.72972222;Santander;Málaga;Magdalena Cauca;Sogamoso;Río Chicamocha
24031010;COCUY EL [24031010];Pluviométrica;Convencional;2749;6.4082222220;-72.44544444;Boyacá;El Cocuy;Magdalena Cauca;Sogamoso;Río Chicamocha
24031030;IZA [24031030];Pluviométrica;Convencional;2470;5.6155;-72.97627778;Boyacá;Iza;Magdalena Cauca;Sogamoso;Río Chicamocha
24031040;CRECIENTE LA [24031040];Pluviométrica;Convencional;2500;5.8166666670;-72.98333333;Boyacá;Santa Rosa De Viterbo;Magdalena Cauca;Sogamoso;Río Chicamocha
24035010;CUSAGUI [24035010];Climática Ordinaria;Convencional;2950;6.2481111110;-72.54888889;Boyacá;La Uvita;Magdalena Cauca;Sogamoso;Río Chicamocha
24035020;BETEITIVA [24035020];Climática Ordinaria;Convencional;2575;5.9072777780;-72.81061111;Boyacá;Betéitiva;Magdalena Cauca;Sogamoso;Río Chicamocha
24035040;LA COPA [24035040];Climática Ordinaria;Convencional;2700;5.5791944440;-73.2087777780;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24035070;GUICAN [24035070];Climática Ordinaria;Convencional;2963;6.4634722220;-72.40919444;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24035090;HIMAT R 4 [24035090];Climática Principal;Convencional;2500;5.7833333330;-73.05;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24035120;SURBATA BONZA [24035120];Agrometeorológica;Convencional;2485;5.8024444440;-73.07447222;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24035130;U P T C [24035130];Climática Principal;Convencional;2690;5.54307750;-73.36081306;Boyacá;Tunja;Magdalena Cauca;Sogamoso;Río Chicamocha
24035140;VENECIA HACIENDA [24035140];Meteorológica Especial;Convencional;2500;5.6833333330;-72.96666667;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24035150;BELENCITO [24035150];Climática Principal;Convencional;2530;5.7815833330;-72.89430556;Boyacá;Nobsa;Magdalena Cauca;Sogamoso;Río Chicamocha
24035180;SAN RAFAEL [24035180];Climática Ordinaria;Convencional;2548;5.7833333330;-72.9833333330;Boyacá;Nobsa;Magdalena Cauca;Sogamoso;Río Chicamocha
24035200;SENA [24035200];Meteorológica Especial;Convencional;2500;5.7666666670;-72.91666667;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24035210;SAN LORENZO [24035210];Meteorológica Especial;Convencional;2532;5.7833333330;-73.08333333;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24035240;SIERRA NEVAD COCUY [24035240];Climática Ordinaria;Convencional;3716;6.4100833330;-72.37519444;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24035250;CHITA  - AUT [24035250];Climática Ordinaria;Automática con Telemetría - Convencional;2961;6.187780;-72.465560;Boyacá;Chita;Magdalena Cauca;Sogamoso;Río Chicamocha
24035260;CAPITANEJO [24035260];Climática Ordinaria;Convencional;1160;6.5207222220;-72.69661111;Santander;Capitanejo;Magdalena Cauca;Sogamoso;Río Chicamocha
24035270;TINAGA GRANJA [24035270];Climática Ordinaria;Convencional;2698;6.8408333330;-72.7075;Santander;Cerrito;Magdalena Cauca;Sogamoso;Río Chicamocha
24035280;CHAPA LA [24035280];Climática Ordinaria;Convencional;2680;5.9666666670;-72.73333333;Boyacá;Socha;Magdalena Cauca;Sogamoso;Río Chicamocha
24035300;SAN CRISTOBAL [24035300];Meteorológica Especial;Convencional;2700;5.5969166670;-73.18772222;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24035310;CHISCAS [24035310];Climática Ordinaria;Convencional;2350;6.5495277780;-72.50472222;Boyacá;Chiscas;Magdalena Cauca;Sogamoso;Río Chicamocha
24035320;SATIVANORTE [24035320];Climática Ordinaria;Convencional;2594;6.1168611110;-72.70483333;Boyacá;Sativanorte;Magdalena Cauca;Sogamoso;Río Chicamocha
24035330;BOAVITA [24035330];Agrometeorológica;Convencional;2150;6.3289722220;-72.58227778;Boyacá;Boavita;Magdalena Cauca;Sogamoso;Río Chicamocha
24035340;AEROPUERTO A LLERAS C AUT [24035340];Climática Principal;Automática con Telemetría - Convencional;2500;5.6769444440;-72.96791667;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24035350;ANDALUCIA [24035350];Climática Principal;Convencional;3265;5.9011388890;-73.05833333;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24035360;SOCHA - AUT [24035360];Climática Principal;Automática con Telemetría;2503;5.9854166670;-72.99702778;Boyacá;Socha;Magdalena Cauca;Sogamoso;Río Fonce
24035370;EL ESPINO - AUT [24035370];Climática Principal;Automática con Telemetría;3510;6.506750;-72.452750;Boyacá;El Espino;Magdalena Cauca;Sogamoso;Río Chicamocha
24035380;NEVADO DEL COCUY - AUT [24035380];Climática Principal;Automática con Telemetría;4676;6.509110;-72.314170;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24035390;PARAMO ALMORZADERO  - AUT [24035390];Climática Principal;Automática con Telemetría;3733;6.945390;-72.696330;Santander;Cerrito;Magdalena Cauca;Sogamoso;Río Chicamocha
24035400;VOLCAN EL [24035400];Climática Ordinaria;Convencional;2841;6.8452777780;-72.67777778;Santander;Cerrito;Magdalena Cauca;Sogamoso;Río Chicamocha
24035410;SOGAMOSO - AUT [24035410];Meteorológica Especial;Automática con Telemetría;2495;5.726470;-72.920670;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24035420;CERINZA [240354200];Climática Ordinaria;Convencional;2643;5.962250;-72.9385;Boyacá;Cerinza;Magdalena Cauca;Sogamoso;Río Chicamocha
24035430;TUNGUAVITA - AUT [24035430];Agrometeorológica;Automática con Telemetría - Convencional;2521;5.745830;-73.116360;Boyacá;Paipa;Magdalena Cauca;Sogamoso;Río Chicamocha
24035440;RITACUBA BLANCO EMMA 2 - AUT [24035440];Meteorológica Especial;Automática con Telemetría;5027;6.4935833330;-72.3116111110;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24037001;LA PLAYA, CARDENILLO [24037001];Limnigráfica;Automática sin Telemetría;3742;6.4995555560;-72.37613889;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24037010;PRIMAVERA [24037010];Limnimétrica;Convencional;150;6.9125;-73.00222222;Santander;Piedecuesta;Magdalena Cauca;Sogamoso;Río Chicamocha
24037020;COPA LA [24037020];Limnimétrica;Convencional;2700;5.5791944440;-73.20877778;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24037030;EL PALO - AUT [24037030];Limnigráfica;Automática con Telemetría - Convencional;2600;5.6817222220;-73.23113889;Boyacá;Tuta;Magdalena Cauca;Sogamoso;Río Chicamocha
24037040;GUICAN [24037040];Limnimétrica;Convencional;2827;6.4539722220;-72.40305556;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24037070;MAGUNCIA [24037070];Limnimétrica;Convencional;2534;5.7418888890;-73.19955556;Boyacá;Sotaquirá;Magdalena Cauca;Sogamoso;Río Chicamocha
24037080;LA GRUTA  - AUT [24037080];Limnimétrica;Automática con Telemetría - Convencional;2500;5.5669722220;-73.04672222;Boyacá;Pesca;Magdalena Cauca;Sogamoso;Río Chicamocha
24037090;SAN RAFAEL [24037090];Limnimétrica;Convencional;2500;5.7083888890;-73.24216667;Boyacá;Tuta;Magdalena Cauca;Sogamoso;Río Chicamocha
24037100;VEGAS LAS [24037100];Limnimétrica;Convencional;2700;5.8627777780;-73.07577778;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24037110;LA RESACA[24037110]   ;Limnimétrica;Convencional;2492;5.6803333330;-72.98961111;Boyacá;Firavitoba;Magdalena Cauca;Medio Magdalena;Río Carare (Minero)
24037120;LA VEGA [24037120];Limnimétrica;Convencional;2550;5.5886944440;-72.98305556;Boyacá;Cuítiva;Magdalena Cauca;Sogamoso;Río Chicamocha
24037130;LA REFORMA [24037130];Limnigráfica;Convencional;2523;5.7488333330;-73.18988889;Boyacá;Sotaquirá;Magdalena Cauca;Sogamoso;Río Chicamocha
24037180;DESPUES DEL SIFON [24037180];Limnimétrica;Convencional;2500;5.7833333330;-72.98333333;Boyacá;Tibasosa;Magdalena Cauca;Sogamoso;Río Chicamocha
24037190;SAN RAFAEL  - AUT [24037190];Limnigráfica;Automática con Telemetría - Convencional;2500;5.8076111110;-73.01380556;Boyacá;Tibasosa;Magdalena Cauca;Sogamoso;Río Chicamocha
24037250;PILAS LAS [24037250];Limnimétrica;Convencional;2500;5.6666666670;-73.26666667;Boyacá;Tuta;Magdalena Cauca;Sogamoso;Río Chicamocha
24037270;CHITICUY [24037270];Limnimétrica;Convencional;2500;5.8454444440;-73.01361111;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24037280;PLAYA LA [24037280];Limnimétrica;Convencional;150;6.3833333330;-72.71666667;Boyacá;Covarachía;Magdalena Cauca;Sogamoso;Río Chicamocha
24037290;PUENTE CHAMEZA  - AUT [24037290];Limnigráfica;Automática con Telemetría - Convencional;2490;5.7598888890;-72.90652778;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24037300;PUENTE COLONIAL [24037300];Limnimétrica;Convencional;30;5.7168805560;-72.84966667;Boyacá;Monguí;Magdalena Cauca;Sogamoso;Río Chicamocha
24037310;CORRALES [24037310];Limnimétrica;Convencional;2400;5.8333333330;-72.86666667;Boyacá;Corrales;Magdalena Cauca;Sogamoso;Río Chicamocha
24037320;LA SIBERIA [24037320];Limnigráfica;Convencional;2248;5.7667333330;-73.10872222;Boyacá;Paipa;Magdalena Cauca;Sogamoso;Río Chicamocha
24037330;VERTEDERO PAIPA [24037330];Limnimétrica;Convencional;2500;5.7666666670;-73.11666667;Boyacá;Paipa;Magdalena Cauca;Sogamoso;Río Chicamocha
24037350;PUENTE PESCADERO [24037350];Limnimétrica;Convencional;2860;6.80;-73.05;Santander;Aratoca;Magdalena Cauca;Sogamoso;Río Chicamocha
24037360;EL JORDAN [24037360];Limnimétrica;Convencional;480;6.7497222220;-73.09666667;Santander;Los Santos;Magdalena Cauca;Sogamoso;Río Chicamocha
24037370;MOMPA IZQUIERDO [24037370];Limnigráfica;Convencional;1800;6.3974166670;-72.81719444;Santander;Onzaga;Magdalena Cauca;Sogamoso;Río Chicamocha
24037380;SAN LUIS [24037380];Limnimétrica;Convencional;2550;6.4596666670;-72.43086111;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
24037390;CAPITANEJO [24037390];Limnimétrica;Convencional;1160;6.5132080560;-72.69545306;Santander;Capitanejo;Magdalena Cauca;Sogamoso;Río Chicamocha
24037400;TOTUMO [24037400];Limnimétrica;Convencional;2560;6.4666666670;-72.50;Boyacá;El Espino;Magdalena Cauca;Sogamoso;Río Chicamocha
24037410;PUENTE COLORADO [24037410];Limnimétrica;Convencional;2500;6.0140277780;-72.80605556;Boyacá;Belén;Magdalena Cauca;Sogamoso;Río Chicamocha
24037420;PLAYA LA [24037420];Limnimétrica;Convencional;2552;5.6833333330;-73.23333333;Boyacá;Tuta;Magdalena Cauca;Sogamoso;Río Chicamocha
24037430;SAN RAFAEL [24037430];Limnimétrica;Convencional;2480;5.7833333330;-73;Boyacá;Tibasosa;Magdalena Cauca;Sogamoso;Río Chicamocha
24037450;MOLINO EL [24037450];Limnimétrica;Convencional;2539;5.7226388890;-73.1208055560;Boyacá;Paipa;Magdalena Cauca;Sogamoso;Río Chicamocha
24037460;CAMBULOS LOS [24037460];Limnimétrica;Convencional;2500;5.75;-72.93333333;Boyacá;Sogamoso;Magdalena Cauca;Sogamoso;Río Chicamocha
24037470;MARLEN [24037470];Limnimétrica;Convencional;2610;5.6166666670;-73.20;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24037480;TRINIDAD LA [24037480];Limnimétrica;Convencional;2500;5.8400277780;-73.082250;Boyacá;Duitama;Magdalena Cauca;Sogamoso;Río Chicamocha
24037490;PUENTE TOTUMO  - AUT [24037490];Limnimétrica;Automática con Telemetría - Convencional;1200;6.4379722220;-72.63830556;Boyacá;Boavita;Magdalena Cauca;Sogamoso;Río Chicamocha
24037500;CEPITA [24037500];Limnimétrica;Convencional;615;6.75;-72.98333333;Santander;Cepitá;Magdalena Cauca;Sogamoso;Río Chicamocha
24037510;PAZ DE RIO [24037510];Limnigráfica;Convencional;2225;5.98774720;-72.7445222220;Boyacá;Paz De Rio;Magdalena Cauca;Sogamoso;Río Chicamocha
24037550;SIACHOQUE [24037550];Limnimétrica;Convencional;2720;5.5060963890;-73.25105306;Boyacá;Siachoque;Magdalena Cauca;Sogamoso;Río Chicamocha
24037580;SAN FRANCISCO [24037580];Limnimétrica;Convencional;2700;5.5796388890;-73.21322222;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24037590;CHORRERA LA [24037590];Limnimétrica;Convencional;2700;5.6230277780;-73.16638889;Boyacá;Toca;Magdalena Cauca;Sogamoso;Río Chicamocha
24037620;PUENTE VDA. CALVARIO [24037620];Limnigráfica;Automática sin Telemetría;3106;6.4903611110;-72.4070;Boyacá;Guicán;Magdalena Cauca;Sogamoso;Río Chicamocha
